"county","period","Deficiency","Cases"
"Elgeyo Marakwet","2023-01-01","total_dewormed",1407
"Elgeyo Marakwet","2023-01-01","underweight_child",182
"Elgeyo Marakwet","2023-01-01","acute_malnutrition",18.2
"Elgeyo Marakwet","2023-01-01","diarrhoea_cases",2739
"Elgeyo Marakwet","2023-01-01","stunted_child",168
"Elgeyo Marakwet","2023-01-29","total_dewormed",2642
"Elgeyo Marakwet","2023-01-29","underweight_child",216
"Elgeyo Marakwet","2023-01-29","acute_malnutrition",14.2
"Elgeyo Marakwet","2023-01-29","diarrhoea_cases",4609
"Elgeyo Marakwet","2023-01-29","stunted_child",139
"Elgeyo Marakwet","2023-02-26","total_dewormed",2332
"Elgeyo Marakwet","2023-02-26","underweight_child",213
"Elgeyo Marakwet","2023-02-26","acute_malnutrition",22.6
"Elgeyo Marakwet","2023-02-26","diarrhoea_cases",2313
"Elgeyo Marakwet","2023-02-26","stunted_child",216
"Elgeyo Marakwet","2023-03-26","total_dewormed",1828
"Elgeyo Marakwet","2023-03-26","underweight_child",230
"Elgeyo Marakwet","2023-03-26","acute_malnutrition",9.4
"Elgeyo Marakwet","2023-03-26","diarrhoea_cases",1974
"Elgeyo Marakwet","2023-03-26","stunted_child",109
"Elgeyo Marakwet","2023-04-30","total_dewormed",39863
"Elgeyo Marakwet","2023-04-30","underweight_child",221
"Elgeyo Marakwet","2023-04-30","acute_malnutrition",32.4
"Elgeyo Marakwet","2023-04-30","diarrhoea_cases",1935
"Elgeyo Marakwet","2023-04-30","stunted_child",107
"Elgeyo Marakwet","2023-05-28","total_dewormed",1738
"Elgeyo Marakwet","2023-05-28","underweight_child",198
"Elgeyo Marakwet","2023-05-28","acute_malnutrition",9.4
"Elgeyo Marakwet","2023-05-28","diarrhoea_cases",1939
"Elgeyo Marakwet","2023-05-28","stunted_child",42
"Elgeyo Marakwet","2021-12-26","total_dewormed",1343
"Elgeyo Marakwet","2021-12-26","underweight_child",285
"Elgeyo Marakwet","2021-12-26","acute_malnutrition",11.8
"Elgeyo Marakwet","2021-12-26","diarrhoea_cases",1753
"Elgeyo Marakwet","2021-12-26","stunted_child",222
"Elgeyo Marakwet","2022-01-30","total_dewormed",1282
"Elgeyo Marakwet","2022-01-30","underweight_child",210
"Elgeyo Marakwet","2022-01-30","acute_malnutrition",21.6
"Elgeyo Marakwet","2022-01-30","diarrhoea_cases",2199
"Elgeyo Marakwet","2022-01-30","stunted_child",121
"Elgeyo Marakwet","2022-02-27","total_dewormed",1070
"Elgeyo Marakwet","2022-02-27","underweight_child",269
"Elgeyo Marakwet","2022-02-27","acute_malnutrition",21
"Elgeyo Marakwet","2022-02-27","diarrhoea_cases",2621
"Elgeyo Marakwet","2022-02-27","stunted_child",160
"Elgeyo Marakwet","2022-03-27","total_dewormed",927
"Elgeyo Marakwet","2022-03-27","underweight_child",218
"Elgeyo Marakwet","2022-03-27","acute_malnutrition",5.6
"Elgeyo Marakwet","2022-03-27","diarrhoea_cases",2081
"Elgeyo Marakwet","2022-03-27","stunted_child",145
"Elgeyo Marakwet","2022-05-01","total_dewormed",4266
"Elgeyo Marakwet","2022-05-01","underweight_child",200
"Elgeyo Marakwet","2022-05-01","acute_malnutrition",19.2
"Elgeyo Marakwet","2022-05-01","diarrhoea_cases",1708
"Elgeyo Marakwet","2022-05-01","stunted_child",135
"Elgeyo Marakwet","2022-05-29","total_dewormed",23478
"Elgeyo Marakwet","2022-05-29","underweight_child",151
"Elgeyo Marakwet","2022-05-29","acute_malnutrition",28.4
"Elgeyo Marakwet","2022-05-29","diarrhoea_cases",1782
"Elgeyo Marakwet","2022-05-29","stunted_child",74
"Elgeyo Marakwet","2022-06-26","total_dewormed",2664
"Elgeyo Marakwet","2022-06-26","underweight_child",229
"Elgeyo Marakwet","2022-06-26","acute_malnutrition",10.4
"Elgeyo Marakwet","2022-06-26","diarrhoea_cases",1161
"Elgeyo Marakwet","2022-06-26","stunted_child",121
"Elgeyo Marakwet","2022-07-31","total_dewormed",937
"Elgeyo Marakwet","2022-07-31","underweight_child",185
"Elgeyo Marakwet","2022-07-31","acute_malnutrition",13.4
"Elgeyo Marakwet","2022-07-31","diarrhoea_cases",1039
"Elgeyo Marakwet","2022-07-31","stunted_child",128
"Elgeyo Marakwet","2022-08-28","total_dewormed",1903
"Elgeyo Marakwet","2022-08-28","underweight_child",174
"Elgeyo Marakwet","2022-08-28","acute_malnutrition",5.2
"Elgeyo Marakwet","2022-08-28","diarrhoea_cases",1397
"Elgeyo Marakwet","2022-08-28","stunted_child",114
"Elgeyo Marakwet","2022-09-25","total_dewormed",2601
"Elgeyo Marakwet","2022-09-25","underweight_child",207
"Elgeyo Marakwet","2022-09-25","acute_malnutrition",9.2
"Elgeyo Marakwet","2022-09-25","diarrhoea_cases",1387
"Elgeyo Marakwet","2022-09-25","stunted_child",150
"Elgeyo Marakwet","2022-10-30","total_dewormed",37508
"Elgeyo Marakwet","2022-10-30","underweight_child",153
"Elgeyo Marakwet","2022-10-30","acute_malnutrition",47.8
"Elgeyo Marakwet","2022-10-30","diarrhoea_cases",1766
"Elgeyo Marakwet","2022-10-30","stunted_child",113
"Elgeyo Marakwet","2022-11-27","total_dewormed",1430
"Elgeyo Marakwet","2022-11-27","underweight_child",154
"Elgeyo Marakwet","2022-11-27","acute_malnutrition",26
"Elgeyo Marakwet","2022-11-27","diarrhoea_cases",1788
"Elgeyo Marakwet","2022-11-27","stunted_child",96
"Elgeyo Marakwet","2020-12-27","total_dewormed",1767
"Elgeyo Marakwet","2020-12-27","underweight_child",154
"Elgeyo Marakwet","2020-12-27","acute_malnutrition",9.4
"Elgeyo Marakwet","2020-12-27","diarrhoea_cases",1881
"Elgeyo Marakwet","2020-12-27","stunted_child",111
"Elgeyo Marakwet","2021-01-31","total_dewormed",3860
"Elgeyo Marakwet","2021-01-31","underweight_child",560
"Elgeyo Marakwet","2021-01-31","acute_malnutrition",30.8
"Elgeyo Marakwet","2021-01-31","diarrhoea_cases",2734
"Elgeyo Marakwet","2021-01-31","stunted_child",216
"Elgeyo Marakwet","2021-02-28","total_dewormed",2116
"Elgeyo Marakwet","2021-02-28","underweight_child",418
"Elgeyo Marakwet","2021-02-28","acute_malnutrition",27.4
"Elgeyo Marakwet","2021-02-28","diarrhoea_cases",2783
"Elgeyo Marakwet","2021-02-28","stunted_child",483
"Elgeyo Marakwet","2021-03-28","total_dewormed",1699
"Elgeyo Marakwet","2021-03-28","underweight_child",337
"Elgeyo Marakwet","2021-03-28","acute_malnutrition",30.2
"Elgeyo Marakwet","2021-03-28","diarrhoea_cases",1867
"Elgeyo Marakwet","2021-03-28","stunted_child",213
"Elgeyo Marakwet","2021-04-25","total_dewormed",3497
"Elgeyo Marakwet","2021-04-25","underweight_child",428
"Elgeyo Marakwet","2021-04-25","acute_malnutrition",33.6
"Elgeyo Marakwet","2021-04-25","diarrhoea_cases",1690
"Elgeyo Marakwet","2021-04-25","stunted_child",178
"Elgeyo Marakwet","2021-05-30","total_dewormed",25067
"Elgeyo Marakwet","2021-05-30","underweight_child",353
"Elgeyo Marakwet","2021-05-30","acute_malnutrition",19.2
"Elgeyo Marakwet","2021-05-30","diarrhoea_cases",2581
"Elgeyo Marakwet","2021-05-30","stunted_child",242
"Elgeyo Marakwet","2021-06-27","total_dewormed",1617
"Elgeyo Marakwet","2021-06-27","underweight_child",162
"Elgeyo Marakwet","2021-06-27","acute_malnutrition",9.4
"Elgeyo Marakwet","2021-06-27","diarrhoea_cases",1992
"Elgeyo Marakwet","2021-06-27","stunted_child",106
"Elgeyo Marakwet","2021-08-01","total_dewormed",2158
"Elgeyo Marakwet","2021-08-01","underweight_child",230
"Elgeyo Marakwet","2021-08-01","acute_malnutrition",12
"Elgeyo Marakwet","2021-08-01","diarrhoea_cases",1849
"Elgeyo Marakwet","2021-08-01","stunted_child",195
"Elgeyo Marakwet","2021-08-29","total_dewormed",1513
"Elgeyo Marakwet","2021-08-29","underweight_child",196
"Elgeyo Marakwet","2021-08-29","acute_malnutrition",4.6
"Elgeyo Marakwet","2021-08-29","diarrhoea_cases",1557
"Elgeyo Marakwet","2021-08-29","stunted_child",142
"Elgeyo Marakwet","2021-09-26","total_dewormed",1966
"Elgeyo Marakwet","2021-09-26","underweight_child",252
"Elgeyo Marakwet","2021-09-26","acute_malnutrition",17
"Elgeyo Marakwet","2021-09-26","diarrhoea_cases",1468
"Elgeyo Marakwet","2021-09-26","stunted_child",153
"Elgeyo Marakwet","2021-10-31","total_dewormed",26402
"Elgeyo Marakwet","2021-10-31","underweight_child",207
"Elgeyo Marakwet","2021-10-31","acute_malnutrition",28
"Elgeyo Marakwet","2021-10-31","diarrhoea_cases",2100
"Elgeyo Marakwet","2021-10-31","stunted_child",164
"Elgeyo Marakwet","2021-11-28","total_dewormed",2352
"Elgeyo Marakwet","2021-11-28","underweight_child",291
"Elgeyo Marakwet","2021-11-28","acute_malnutrition",24
"Elgeyo Marakwet","2021-11-28","diarrhoea_cases",1671
"Elgeyo Marakwet","2021-11-28","stunted_child",165
"Embu","2023-01-01","total_dewormed",3241
"Embu","2023-01-01","underweight_child",845
"Embu","2023-01-01","acute_malnutrition",72
"Embu","2023-01-01","diarrhoea_cases",1376
"Embu","2023-01-01","stunted_child",436
"Embu","2023-01-29","total_dewormed",2750
"Embu","2023-01-29","underweight_child",1110
"Embu","2023-01-29","acute_malnutrition",75
"Embu","2023-01-29","diarrhoea_cases",1193
"Embu","2023-01-29","stunted_child",401
"Embu","2023-02-26","total_dewormed",3221
"Embu","2023-02-26","underweight_child",842
"Embu","2023-02-26","acute_malnutrition",84
"Embu","2023-02-26","diarrhoea_cases",1510
"Embu","2023-02-26","stunted_child",423
"Embu","2023-03-26","total_dewormed",2744
"Embu","2023-03-26","underweight_child",691
"Embu","2023-03-26","acute_malnutrition",20
"Embu","2023-03-26","diarrhoea_cases",1017
"Embu","2023-03-26","stunted_child",307
"Embu","2023-04-30","total_dewormed",45538
"Embu","2023-04-30","underweight_child",1023
"Embu","2023-04-30","acute_malnutrition",43
"Embu","2023-04-30","diarrhoea_cases",1187
"Embu","2023-04-30","stunted_child",539
"Embu","2023-05-28","total_dewormed",2351
"Embu","2023-05-28","underweight_child",920
"Embu","2023-05-28","acute_malnutrition",53
"Embu","2023-05-28","diarrhoea_cases",933
"Embu","2023-05-28","stunted_child",852
"Embu","2021-12-26","total_dewormed",2450
"Embu","2021-12-26","underweight_child",814
"Embu","2021-12-26","acute_malnutrition",65
"Embu","2021-12-26","diarrhoea_cases",1236
"Embu","2021-12-26","stunted_child",424
"Embu","2022-01-30","total_dewormed",2620
"Embu","2022-01-30","underweight_child",662
"Embu","2022-01-30","acute_malnutrition",94
"Embu","2022-01-30","diarrhoea_cases",925
"Embu","2022-01-30","stunted_child",411
"Embu","2022-02-27","total_dewormed",2673
"Embu","2022-02-27","underweight_child",828
"Embu","2022-02-27","acute_malnutrition",57
"Embu","2022-02-27","diarrhoea_cases",956
"Embu","2022-02-27","stunted_child",365
"Embu","2022-03-27","total_dewormed",2169
"Embu","2022-03-27","underweight_child",580
"Embu","2022-03-27","acute_malnutrition",25
"Embu","2022-03-27","diarrhoea_cases",850
"Embu","2022-03-27","stunted_child",307
"Embu","2022-05-01","total_dewormed",41108
"Embu","2022-05-01","underweight_child",753
"Embu","2022-05-01","acute_malnutrition",59
"Embu","2022-05-01","diarrhoea_cases",1049
"Embu","2022-05-01","stunted_child",406
"Embu","2022-05-29","total_dewormed",2589
"Embu","2022-05-29","underweight_child",590
"Embu","2022-05-29","acute_malnutrition",42
"Embu","2022-05-29","diarrhoea_cases",643
"Embu","2022-05-29","stunted_child",204
"Embu","2022-06-26","total_dewormed",2358
"Embu","2022-06-26","underweight_child",633
"Embu","2022-06-26","acute_malnutrition",18
"Embu","2022-06-26","diarrhoea_cases",657
"Embu","2022-06-26","stunted_child",343
"Embu","2022-07-31","total_dewormed",2490
"Embu","2022-07-31","underweight_child",652
"Embu","2022-07-31","acute_malnutrition",20
"Embu","2022-07-31","diarrhoea_cases",795
"Embu","2022-07-31","stunted_child",375
"Embu","2022-08-28","total_dewormed",2927
"Embu","2022-08-28","underweight_child",775
"Embu","2022-08-28","acute_malnutrition",21
"Embu","2022-08-28","diarrhoea_cases",957
"Embu","2022-08-28","stunted_child",431
"Embu","2022-09-25","total_dewormed",5813
"Embu","2022-09-25","underweight_child",762
"Embu","2022-09-25","acute_malnutrition",70
"Embu","2022-09-25","diarrhoea_cases",1479
"Embu","2022-09-25","stunted_child",373
"Embu","2022-10-30","total_dewormed",32845
"Embu","2022-10-30","underweight_child",858
"Embu","2022-10-30","acute_malnutrition",43
"Embu","2022-10-30","diarrhoea_cases",1160
"Embu","2022-10-30","stunted_child",490
"Embu","2022-11-27","total_dewormed",2787
"Embu","2022-11-27","underweight_child",680
"Embu","2022-11-27","acute_malnutrition",85
"Embu","2022-11-27","diarrhoea_cases",1027
"Embu","2022-11-27","stunted_child",374
"Embu","2020-12-27","total_dewormed",817
"Embu","2020-12-27","underweight_child",307
"Embu","2020-12-27","acute_malnutrition",10
"Embu","2020-12-27","diarrhoea_cases",384
"Embu","2020-12-27","stunted_child",198.8
"Embu","2021-01-31","total_dewormed",2889
"Embu","2021-01-31","underweight_child",719
"Embu","2021-01-31","acute_malnutrition",36
"Embu","2021-01-31","diarrhoea_cases",768
"Embu","2021-01-31","stunted_child",320
"Embu","2021-02-28","total_dewormed",9178
"Embu","2021-02-28","underweight_child",691
"Embu","2021-02-28","acute_malnutrition",37
"Embu","2021-02-28","diarrhoea_cases",1160
"Embu","2021-02-28","stunted_child",388
"Embu","2021-03-28","total_dewormed",2349
"Embu","2021-03-28","underweight_child",706
"Embu","2021-03-28","acute_malnutrition",18.6
"Embu","2021-03-28","diarrhoea_cases",762
"Embu","2021-03-28","stunted_child",386
"Embu","2021-04-25","total_dewormed",37043
"Embu","2021-04-25","underweight_child",938
"Embu","2021-04-25","acute_malnutrition",10
"Embu","2021-04-25","diarrhoea_cases",961
"Embu","2021-04-25","stunted_child",830
"Embu","2021-05-30","total_dewormed",2576
"Embu","2021-05-30","underweight_child",1039
"Embu","2021-05-30","acute_malnutrition",41
"Embu","2021-05-30","diarrhoea_cases",922
"Embu","2021-05-30","stunted_child",484
"Embu","2021-06-27","total_dewormed",3008
"Embu","2021-06-27","underweight_child",755
"Embu","2021-06-27","acute_malnutrition",20
"Embu","2021-06-27","diarrhoea_cases",783
"Embu","2021-06-27","stunted_child",384
"Embu","2021-08-01","total_dewormed",2971
"Embu","2021-08-01","underweight_child",755
"Embu","2021-08-01","acute_malnutrition",18
"Embu","2021-08-01","diarrhoea_cases",1180
"Embu","2021-08-01","stunted_child",422
"Embu","2021-08-29","total_dewormed",3000
"Embu","2021-08-29","underweight_child",861
"Embu","2021-08-29","acute_malnutrition",52
"Embu","2021-08-29","diarrhoea_cases",1113
"Embu","2021-08-29","stunted_child",438
"Embu","2021-09-26","total_dewormed",1668
"Embu","2021-09-26","underweight_child",500
"Embu","2021-09-26","acute_malnutrition",6
"Embu","2021-09-26","diarrhoea_cases",580
"Embu","2021-09-26","stunted_child",165
"Embu","2021-10-31","total_dewormed",37526
"Embu","2021-10-31","underweight_child",677
"Embu","2021-10-31","acute_malnutrition",26
"Embu","2021-10-31","diarrhoea_cases",967
"Embu","2021-10-31","stunted_child",315
"Embu","2021-11-28","total_dewormed",3091
"Embu","2021-11-28","underweight_child",707
"Embu","2021-11-28","acute_malnutrition",32
"Embu","2021-11-28","diarrhoea_cases",806
"Embu","2021-11-28","stunted_child",566
"Garissa","2023-01-01","total_dewormed",6751
"Garissa","2023-01-01","underweight_child",3912
"Garissa","2023-01-01","acute_malnutrition",250
"Garissa","2023-01-01","diarrhoea_cases",2314
"Garissa","2023-01-01","stunted_child",152
"Garissa","2023-01-29","total_dewormed",8090
"Garissa","2023-01-29","underweight_child",3732
"Garissa","2023-01-29","acute_malnutrition",1059
"Garissa","2023-01-29","diarrhoea_cases",2072
"Garissa","2023-01-29","stunted_child",259
"Garissa","2023-02-26","total_dewormed",14843
"Garissa","2023-02-26","underweight_child",4390
"Garissa","2023-02-26","acute_malnutrition",316
"Garissa","2023-02-26","diarrhoea_cases",2228
"Garissa","2023-02-26","stunted_child",3330
"Garissa","2023-03-26","total_dewormed",16912
"Garissa","2023-03-26","underweight_child",4849
"Garissa","2023-03-26","acute_malnutrition",224
"Garissa","2023-03-26","diarrhoea_cases",2735
"Garissa","2023-03-26","stunted_child",227
"Garissa","2023-04-30","total_dewormed",10771
"Garissa","2023-04-30","underweight_child",4333
"Garissa","2023-04-30","acute_malnutrition",482
"Garissa","2023-04-30","diarrhoea_cases",3095
"Garissa","2023-04-30","stunted_child",179
"Garissa","2023-05-28","total_dewormed",25392
"Garissa","2023-05-28","underweight_child",3932
"Garissa","2023-05-28","acute_malnutrition",718
"Garissa","2023-05-28","diarrhoea_cases",2882
"Garissa","2023-05-28","stunted_child",488
"Garissa","2021-12-26","total_dewormed",6805
"Garissa","2021-12-26","underweight_child",1886
"Garissa","2021-12-26","acute_malnutrition",105
"Garissa","2021-12-26","diarrhoea_cases",3987
"Garissa","2021-12-26","stunted_child",533
"Garissa","2022-01-30","total_dewormed",5858
"Garissa","2022-01-30","underweight_child",1895
"Garissa","2022-01-30","acute_malnutrition",212
"Garissa","2022-01-30","diarrhoea_cases",2405
"Garissa","2022-01-30","stunted_child",133
"Garissa","2022-02-27","total_dewormed",9127
"Garissa","2022-02-27","underweight_child",2103
"Garissa","2022-02-27","acute_malnutrition",239
"Garissa","2022-02-27","diarrhoea_cases",1826
"Garissa","2022-02-27","stunted_child",155
"Garissa","2022-03-27","total_dewormed",8230
"Garissa","2022-03-27","underweight_child",1754
"Garissa","2022-03-27","acute_malnutrition",230
"Garissa","2022-03-27","diarrhoea_cases",1782
"Garissa","2022-03-27","stunted_child",270.2
"Garissa","2022-05-01","total_dewormed",10036
"Garissa","2022-05-01","underweight_child",1963
"Garissa","2022-05-01","acute_malnutrition",344
"Garissa","2022-05-01","diarrhoea_cases",1955
"Garissa","2022-05-01","stunted_child",355
"Garissa","2022-05-29","total_dewormed",13016
"Garissa","2022-05-29","underweight_child",2471
"Garissa","2022-05-29","acute_malnutrition",605
"Garissa","2022-05-29","diarrhoea_cases",1912
"Garissa","2022-05-29","stunted_child",251
"Garissa","2022-06-26","total_dewormed",6673
"Garissa","2022-06-26","underweight_child",1888
"Garissa","2022-06-26","acute_malnutrition",518
"Garissa","2022-06-26","diarrhoea_cases",1598
"Garissa","2022-06-26","stunted_child",89
"Garissa","2022-07-31","total_dewormed",5598
"Garissa","2022-07-31","underweight_child",1686
"Garissa","2022-07-31","acute_malnutrition",344
"Garissa","2022-07-31","diarrhoea_cases",1486
"Garissa","2022-07-31","stunted_child",135
"Garissa","2022-08-28","total_dewormed",9765
"Garissa","2022-08-28","underweight_child",2517
"Garissa","2022-08-28","acute_malnutrition",358
"Garissa","2022-08-28","diarrhoea_cases",1784
"Garissa","2022-08-28","stunted_child",89
"Garissa","2022-09-25","total_dewormed",9657
"Garissa","2022-09-25","underweight_child",1835
"Garissa","2022-09-25","acute_malnutrition",230
"Garissa","2022-09-25","diarrhoea_cases",1764
